SalePrice,Neighborhood,LotArea,YrBuilt,HouseStyle,Foundation,RoofMatl,Ext1,Heating,Central Air,TtlBsmtSF,TotRmsAbvGrd,GarageType,Cars,GarageArea,NmbrBRs,YrSold_YYYY,MoSold_MM,SaleDate
179900,Somerst,3768,1999,2-Story,P'Conc,CompShg,MetalSd,GasFWA,Yes,691,6,Detachd,2,506,3,2014,7,2014-07-01
153750,Somerst,2595,2004,2-Story,P'Conc,CompShg,MetalSd,GasFWA,Yes,551,4,Detachd,2,480,2,2013,9,2013-09-01
173583,Somerst,2651,2000,2-Story,P'Conc,CompShg,MetalSd,GasFWA,Yes,673,6,Detachd,2,490,3,2013,6,2013-06-01
183000,Somerst,3561,2000,2-Story,P'Conc,CompShg,MetalSd,GasFWA,Yes,748,6,Attachd,2,400,3,2014,7,2014-07-01
206000,Somerst,6666,2009,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1471,7,Attachd,2,528,2,2013,5,2013-05-01
206000,Somerst,6570,2009,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1471,7,Attachd,2,528,2,2013,4,2013-04-01
230000,Somerst,4640,2010,2-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,795,6,BuiltIn,2,580,2,2014,6,2014-06-01
224000,Somerst,4640,2010,2-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,795,6,BuiltIn,2,580,2,2012,1,2012-01-01
99000,IOCondo,1938,2002,1-Story,Slab,CompShg,MetalSd,GasFWA,Yes,0,3,Detachd,NA,206,1,2013,8,2013-08-01
115000,IOCondo,2641,2002,1-Story,Slab,CompShg,MetalSd,GasFWA,Yes,0,4,Detachd,NA,281,2,2012,5,2012-05-01
96000,IOCondo,2127,2002,1-Story,Slab,CompShg,MetalSd,GasFWA,Yes,0,3,Detachd,NA,226,1,2012,7,2012-07-01
124900,IOCondo,2641,2002,1-Story,Slab,CompShg,MetalSd,GasFWA,Yes,0,4,Detachd,NA,281,2,2012,11,2012-11-01
170000,Somerst,2645,1999,2-Story,P'Conc,CompShg,MetalSd,GasFWA,Yes,776,5,Detachd,2,492,2,2013,4,2013-04-01
214900,Somerst,2645,1999,2-Story,P'Conc,CompShg,MetalSd,GasFWA,Yes,960,7,Detachd,2,480,3,2014,1,2014-01-01
340500,Somerst,3951,1998,2-Story,P'Conc,CompShg,BrkFace,GasFWA,Yes,970,7,Attachd,2,846,2,2013,7,2013-07-01
304700,Somerst,8075,2012,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1596,7,Attachd,3,816,2,2013,2,2013-02-01
202000,Somerst,9024,1999,1-Story,P'Conc,CompShg,CemntBd,GasFWA,Yes,1357,6,Attachd,2,588,3,2012,6,2012-06-01
241750,Somerst,8201,1998,2-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,896,6,Attachd,2,590,3,2014,8,2014-08-01
226500,Somerst,8201,1998,2-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,896,6,Attachd,2,590,3,2013,5,2013-05-01
190000,Veenker,9600,1976,S/Level,C'Block,CompShg,Plywood,GasFWA,Yes,392,4,Attachd,2,527,4,2013,4,2013-04-01
260000,Somerst,8605,2000,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1529,6,Attachd,2,529,3,2013,7,2013-07-01
244000,Somerst,8615,2001,2-Story,P'Conc,CompShg,CemntBd,GasFWA,Yes,878,6,Attachd,2,546,3,2014,6,2014-06-01
227500,Veenker,10867,1996,1-Story,P'Conc,CompShg,BrkFace,GasFWA,Yes,1295,4,Attachd,2,477,1,2013,3,2013-03-01
190000,Veenker,10014,1983,1-Story,C'Block,CompShg,Plywood,GasFWA,Yes,1584,7,Attachd,2,480,3,2012,8,2012-08-01
237000,Veenker,11056,1979,1-Story,C'Block,CompShg,Plywood,GasFWA,Yes,1750,7,Attachd,2,458,3,2012,12,2012-12-01
139000,Veenker,9740,1978,1-Story,Wood,CompShg,Plywood,GasFWA,Yes,1200,5,Attachd,2,528,2,2012,9,2012-09-01
320000,Veenker,17481,1977,1-Story,P'Conc,CompShg,Plywood,GasFWA,Yes,2267,8,Attachd,2,580,2,2012,5,2012-05-01
246000,Veenker,17289,1977,2-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,1022,7,Attachd,2,635,4,2014,6,2014-06-01
323000,Veenker,11770,1976,1-Story,C'Block,CompShg,Plywood,GasFWA,Yes,2276,7,Attachd,2,528,3,2013,4,2013-04-01
172000,Veenker,10332,1978,2-Story,C'Block,CompShg,Plywood,GasFWA,Yes,780,8,Attachd,2,484,4,2012,8,2012-08-01
240000,Greens,4070,1980,1-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,1226,4,Attachd,2,484,1,2013,9,2013-09-01
200000,Greens,4070,1980,1-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,1226,4,Attachd,2,484,1,2012,2,2012-02-01
215000,Greens,3880,1980,1-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,1226,5,Attachd,2,484,1,2014,7,2014-07-01
200000,Greens,3479,1981,1-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,1226,4,Attachd,2,484,1,2014,8,2014-08-01
170000,Veenker,12185,1977,2-Story,C'Block,CompShg,Plywood,GasFWA,Yes,672,7,Attachd,2,616,4,2014,7,2014-07-01
185000,NW Ames,11700,1968,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,708,7,Attachd,2,776,3,2013,7,2013-07-01
233000,NW Ames,10382,1973,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,1107,7,Attachd,2,484,3,2013,7,2013-07-01
195000,NW Ames,13150,1972,2-Story,C'Block,CompShg,MetalSd,GasFWA,Yes,793,7,Attachd,2,462,4,2014,1,2014-01-01
102500,MsCondo,4412,1972,2-Story,C'Block,CompShg,VinylSd,GasFWA,Yes,510,4,Carport,1,268,2,2012,3,2012-03-01
175000,Sawyer,14557,1976,1.5 Fin,Slab,CompShg,Plywood,GasFWA,Yes,0,12,Attachd,2,690,4,2014,7,2014-07-01
142500,Sawyer,13880,1975,2-Story,C'Block,CompShg,Plywood,GasFWA,Yes,979,8,Attachd,2,488,3,2012,12,2012-12-01
216500,Somerst,6000,2002,2-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,878,7,Attachd,2,517,4,2013,4,2013-04-01
170000,NW Ames,11700,1968,1-Story,C'Block,CompShg,MetalSd,GasFWA,Yes,912,7,Attachd,2,412,3,2014,6,2014-06-01
162000,NW Ames,9600,1977,2-Story,C'Block,CompShg,Plywood,GasFWA,Yes,727,7,Attachd,3,882,3,2012,6,2012-06-01
255000,NW Ames,8000,1970,1.5 Fin,P'Conc,CompShg,VinylSd,GasFWA,Yes,702,8,BuiltIn,2,628,4,2013,8,2013-08-01
205000,NW Ames,9599,1971,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,1040,7,Attachd,2,528,3,2013,11,2013-11-01
169000,NW Ames,10005,1972,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,744,8,Attachd,2,482,4,2012,4,2012-04-01
200000,NW Ames,15094,1972,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,1676,6,Attachd,2,597,3,2013,9,2013-09-01
160000,NW Ames,10738,1966,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,1093,6,Attachd,2,484,3,2013,6,2013-06-01
163500,NW Ames,14293,1974,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,1191,6,Attachd,2,493,3,2013,7,2013-07-01
112193,NW Ames,14293,1974,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,1191,6,Attachd,2,493,3,2013,2,2013-02-01
248700,NW Ames,11377,1993,2-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1414,9,Attachd,3,680,4,2014,7,2014-07-01
279000,NW Ames,12793,1984,2-Story,P'Conc,CompShg,Wd Sdng,GasFWA,Yes,909,8,BuiltIn,2,592,4,2013,9,2013-09-01
237000,NW Ames,20791,1981,1-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,1631,5,Attachd,2,437,2,2012,6,2012-06-01
147500,NW Ames,11700,1965,1-Story,C'Block,CompShg,VinylSd,GasFWA,Yes,1219,6,Attachd,2,438,3,2012,6,2012-06-01
180000,NW Ames,9240,1972,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,1176,5,Attachd,2,440,3,2013,8,2013-08-01
225000,NW Ames,9120,1975,2-Story,C'Block,CompShg,Plywood,GasFWA,Yes,832,9,Attachd,2,504,4,2013,8,2013-08-01
212000,NW Ames,13816,1966,2-Story,C'Block,CompShg,MetalSd,GasFWA,Yes,1040,8,Attachd,2,623,4,2012,4,2012-04-01
265000,NW Ames,10800,1974,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,1522,9,Attachd,2,624,4,2013,5,2013-05-01
166000,NW Ames,9600,1973,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,1242,6,Attachd,2,528,3,2012,6,2012-06-01
139900,NW Ames,10800,1963,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,1052,6,Attachd,1,311,3,2014,3,2014-03-01
227000,NW Ames,11210,1967,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,1104,9,Attachd,2,517,4,2014,6,2014-06-01
170000,N Ames,7705,1967,1-Story,C'Block,CompShg,VinylSd,GasFWA,Yes,960,8,Attachd,1,288,4,2013,7,2013-07-01
126000,N Ames,7130,1967,1-Story,P'Conc,CompShg,HdBoard,GasFWA,Yes,864,5,Attachd,1,312,2,2013,3,2013-03-01
155500,N Ames,7475,1967,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,864,6,Attachd,1,264,3,2013,7,2013-07-01
125000,N Ames,8050,1967,1-Story,P'Conc,CompShg,MetalSd,GasFWA,Yes,1085,6,Detachd,1,308,3,2013,5,2013-05-01
152000,N Ames,9750,1967,S/Level,P'Conc,CompShg,VinylSd,GasFWA,Yes,980,6,Attachd,1,384,3,2012,4,2012-04-01
175000,N Ames,9600,1966,S/Level,C'Block,CompShg,HdBoard,GasFWA,Yes,1138,6,Attachd,1,308,3,2013,11,2013-11-01
156950,N Ames,9600,1965,S/Foyer,C'Block,CompShg,HdBoard,GasFWA,Yes,943,6,Attachd,2,506,3,2013,7,2013-07-01
172000,N Ames,8640,1968,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,900,7,Attachd,2,530,4,2013,4,2013-04-01
135000,N Ames,8400,1968,S/Foyer,C'Block,CompShg,HdBoard,GasFWA,Yes,833,6,Attachd,1,326,3,2013,5,2013-05-01
128000,N Ames,8077,1967,S/Foyer,C'Block,CompShg,HdBoard,GasFWA,Yes,851,6,Attachd,1,432,3,2012,5,2012-05-01
136250,N Ames,12551,1966,1-Story,C'Block,CompShg,Plywood,GasFWA,Yes,990,6,Attachd,1,288,3,2013,3,2013-03-01
159000,N Ames,8872,1965,1-Story,C'Block,CompShg,VinylSd,GasFWA,Yes,912,5,Detachd,2,576,2,2013,10,2013-10-01
159000,N Ames,9600,1967,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,1568,7,Attachd,2,440,3,2012,4,2012-04-01
166000,N Ames,9600,1967,S/Level,C'Block,CompShg,HdBoard,GasFWA,Yes,1138,6,Attachd,2,440,3,2014,7,2014-07-01
136500,N Ames,9277,1967,S/Foyer,C'Block,CompShg,HdBoard,GasFWA,Yes,814,6,Attachd,2,504,3,2013,4,2013-04-01
146000,N Ames,8050,1966,1-Story,C'Block,CompShg,VinylSd,GasFWA,Yes,900,7,Detachd,1,434,3,2013,4,2013-04-01
100000,N Ames,8050,1967,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,0,6,None,0,0,2,2013,5,2013-05-01
137500,N Ames,8050,1967,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,1758,10,None,0,0,6,2012,10,2012-10-01
135000,N Ames,8125,1965,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,912,5,Detachd,2,576,3,2013,9,2013-09-01
175000,N Ames,11088,1965,S/Level,C'Block,CompShg,HdBoard,GasFWA,Yes,1104,6,Attachd,2,480,3,2014,7,2014-07-01
131000,N Ames,9144,1967,1-Story,C'Block,CompShg,VinylSd,GasFWA,Yes,1716,10,None,0,0,6,2012,6,2012-06-01
183000,NW Ames,9506,1977,2-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,1200,8,Detachd,2,720,4,2012,11,2012-11-01
178000,NW Ames,9506,1977,2-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,1200,8,Detachd,2,720,4,2012,8,2012-08-01
170000,NW Ames,9200,1969,1-Story,C'Block,CompShg,VinylSd,GasFWA,Yes,1244,6,Attachd,2,509,3,2012,6,2012-06-01
165000,NW Ames,18000,1970,1-Story,C'Block,CompShg,VinylSd,GasFWA,Yes,1206,6,Attachd,2,505,3,2012,4,2012-04-01
247000,NW Ames,10780,1971,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,768,8,Attachd,2,497,3,2013,12,2013-12-01
205000,NW Ames,13000,1971,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,1296,9,Attachd,2,484,4,2014,6,2014-06-01
195000,NW Ames,16500,1971,S/Foyer,C'Block,CompShg,HdBoard,GasFWA,Yes,1232,5,Attachd,2,495,3,2013,5,2013-05-01
189100,NW Ames,10044,1973,2-Story,C'Block,CompShg,MetalSd,GasFWA,Yes,879,8,Attachd,2,540,4,2014,6,2014-06-01
220000,NW Ames,9120,1970,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,816,7,Attachd,2,486,4,2014,7,2014-07-01
178300,NW Ames,9600,1968,1-Story,C'Block,CompShg,MetalSd,GasFWA,Yes,1144,6,Attachd,2,494,3,2014,5,2014-05-01
161600,NW Ames,9130,1968,S/Foyer,C'Block,CompShg,MetalSd,GasFWA,Yes,1226,7,Attachd,2,826,2,2014,6,2014-06-01
143000,NW Ames,9130,1966,1-Story,C'Block,CompShg,MetalSd,GasFWA,Yes,1219,6,Attachd,2,495,2,2012,5,2012-05-01
218900,NW Ames,10230,1964,2-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,832,8,Attachd,2,529,4,2014,7,2014-07-01
118900,N Ames,9484,1964,1-Story,P'Conc,CompShg,MetalSd,GasFWA,Yes,938,5,Detachd,1,294,2,2012,7,2012-07-01
154000,NW Ames,9779,1964,1-Story,C'Block,CompShg,Plywood,GasFWA,Yes,1231,5,Attachd,2,500,3,2013,10,2013-10-01
141000,N Ames,10659,1961,1-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,1050,6,Attachd,1,368,3,2012,6,2012-06-01
138000,N Ames,7800,1959,1-Story,C'Block,CompShg,MetalSd,GasFWA,Yes,1013,6,Attachd,1,306,2,2014,2,2014-02-01
130000,N Ames,7785,1959,1-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,912,6,Attachd,1,308,3,2013,4,2013-04-01
133000,N Ames,8320,1959,1-Story,C'Block,CompShg,VinylSd,GasFWA,Yes,1040,6,Attachd,1,246,3,2012,10,2012-10-01
88016,N Ames,8320,1959,1-Story,C'Block,CompShg,VinylSd,GasFWA,Yes,1040,6,Attachd,1,246,3,2012,2,2012-02-01
123000,N Ames,8125,1959,1-Story,C'Block,CompShg,MetalSd,GasFWA,Yes,864,5,Detachd,1,308,3,2013,7,2013-07-01
151000,N Ames,9504,1960,1-Story,C'Block,Tar&Grv,Wd Sdng,GasFWA,Yes,978,6,Detachd,2,484,3,2014,6,2014-06-01
139900,N Ames,8892,1960,1-Story,C'Block,CompShg,MetalSd,GasFWA,Yes,1065,6,Detachd,2,461,3,2013,8,2013-08-01
145000,N Ames,7520,1956,1-Story,C'Block,CompShg,VinylSd,GasFWA,Yes,1103,6,Detachd,2,576,3,2013,5,2013-05-01
142900,N Ames,7450,1956,1-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,894,6,Detachd,2,396,2,2013,6,2013-06-01
152000,N Ames,8393,1959,1-Story,C'Block,CompShg,MetalSd,GasFWA,Yes,1626,8,Attachd,2,588,4,2012,3,2012-03-01
134500,N Ames,8785,1958,1-Story,C'Block,CompShg,VinylSd,GasFWA,Yes,864,5,Detachd,1,252,3,2013,5,2013-05-01
137500,N Ames,9247,1964,1-Story,P'Conc,CompShg,HdBoard,GasFWA,Yes,864,6,Detachd,2,898,2,2013,2,2013-02-01
119900,N Ames,8800,1961,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,864,4,Attachd,1,308,2,2013,10,2013-10-01
127000,N Ames,8800,1961,1-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,912,5,None,0,0,3,2014,8,2014-08-01
112450,N Ames,9132,1956,1-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,882,5,Detachd,1,288,3,2012,8,2012-08-01
160000,N Ames,14357,1961,1-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,864,6,Attachd,2,440,2,2013,6,2013-06-01
182500,N Ames,10004,1964,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,1516,6,Attachd,2,472,3,2012,7,2012-07-01
167000,N Ames,8580,1965,S/Level,C'Block,CompShg,VinylSd,GasFWA,Yes,520,9,Attachd,2,440,3,2012,9,2012-09-01
168000,N Ames,8800,1962,1-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,1261,6,Attachd,2,452,3,2014,2,2014-02-01
187500,N Ames,8800,1962,S/Level,C'Block,CompShg,HdBoard,GasFWA,Yes,1220,6,Carport,1,443,4,2014,7,2014-07-01
234000,N Ames,14300,1966,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,1515,7,Attachd,2,539,4,2014,5,2014-05-01
190000,N Ames,8800,1966,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,1174,6,Attachd,2,440,3,2013,6,2013-06-01
175000,N Ames,9900,1966,2-Story,Brk/Til,CompShg,HdBoard,GasFWA,Yes,768,8,Attachd,2,540,4,2013,6,2013-06-01
158000,N Ames,9130,1964,1-Story,P'Conc,CompShg,HdBoard,GasFWA,Yes,1202,6,Attachd,1,319,3,2012,11,2012-11-01
162500,N Ames,11000,1966,1-Story,C'Block,CompShg,MetalSd,GasFWA,Yes,1154,6,Attachd,2,480,3,2012,6,2012-06-01
158000,N Ames,12490,1965,2-Story,C'Block,CompShg,MetalSd,GasFWA,Yes,543,8,Attachd,2,439,4,2013,1,2013-01-01
135000,N Ames,10944,1965,1-Story,C'Block,CompShg,MetalSd,GasFWA,Yes,1132,6,Attachd,2,527,3,2012,8,2012-08-01
210000,N Ames,15264,1966,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,780,8,Attachd,2,492,4,2013,11,2013-11-01
175000,N Ames,9020,1964,S/Level,C'Block,WdShngl,Plywood,GasFWA,Yes,1248,6,Attachd,2,520,3,2014,9,2014-09-01
166000,N Ames,9020,1964,S/Level,C'Block,WdShngl,Plywood,GasFWA,Yes,1248,6,Attachd,2,520,3,2012,6,2012-06-01
349805,N Ames,8800,1964,2-Story,C'Block,CompShg,MetalSd,GasFWA,Yes,845,8,Attachd,2,539,5,2014,4,2014-04-01
190000,N Ames,8800,1964,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,1354,6,Attachd,2,484,2,2013,3,2013-03-01
173000,N Ames,8800,1964,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,784,7,Attachd,2,506,3,2012,1,2012-01-01
205000,N Ames,10400,1964,1-Story,C'Block,CompShg,Plywood,GasFWA,Yes,1304,6,Attachd,2,480,3,2014,5,2014-05-01
175400,N Ames,14213,1960,S/Level,C'Block,CompShg,HdBoard,GasFWA,Yes,582,9,BuiltIn,1,260,3,2014,7,2014-07-01
137500,N Ames,8427,1959,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,1092,6,Attachd,1,273,3,2012,5,2012-05-01
195000,N Ames,22674,1949,1.5 Fin,Slab,CompShg,MetalSd,GasFWA,Yes,0,7,Attachd,1,266,3,2012,11,2012-11-01
265000,N Ames,23127,1968,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,832,9,Attachd,2,543,5,2012,9,2012-09-01
215000,N Ames,8140,1963,2-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,875,7,Attachd,2,530,4,2013,4,2013-04-01
145000,N Ames,8800,1963,S/Foyer,P'Conc,CompShg,MetalSd,GasFWA,Yes,936,6,Attachd,2,480,3,2014,3,2014-03-01
157000,N Ames,9445,1961,S/Level,C'Block,CompShg,MetalSd,GasFWA,Yes,502,6,Attachd,2,450,3,2014,5,2014-05-01
191000,N Ames,9600,1960,S/Level,C'Block,CompShg,MetalSd,GasFWA,Yes,1138,8,BuiltIn,2,480,4,2013,7,2013-07-01
146500,N Ames,11577,1959,1-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,1040,6,Attachd,1,312,3,2013,6,2013-06-01
167000,N Ames,10721,1959,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,1252,7,Detachd,2,528,3,2013,1,2013-01-01
187000,N Ames,12317,1959,1-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,970,7,Attachd,2,528,4,2014,4,2014-04-01
185000,N Ames,13494,1961,1-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,1139,5,Detachd,2,462,3,2013,12,2013-12-01
140000,N Ames,11675,1960,1-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,1040,5,Attachd,1,336,2,2014,5,2014-05-01
90000,BrkSide,4882,1937,2-Story,P'Conc,CompShg,MetalSd,GasFWA,Yes,348,5,Basment,1,231,2,2013,5,2013-05-01
126500,N Ames,9120,1961,1-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,1260,6,Attachd,1,352,2,2012,8,2012-08-01
135000,N Ames,16530,1950,1-Story,C'Block,CompShg,Stucco,GasFWA,Yes,1378,8,Attachd,2,484,4,2012,3,2012-03-01
150000,N Ames,8280,1950,1-Story,C'Block,CompShg,BrkFace,GasFWA,Yes,932,4,Attachd,1,306,2,2012,12,2012-12-01
148000,N Ames,9703,1955,1-Story,C'Block,CompShg,BrkFace,GasFWA,Yes,1291,5,Attachd,1,336,3,2013,1,2013-01-01
140000,N Ames,9350,1960,1-Story,C'Block,CompShg,VinylSd,GasFWA,Yes,1094,6,Attachd,1,276,3,2012,1,2012-01-01
86600,N Ames,12172,1940,1.5 Unf,P'Conc,CompShg,Wd Sdng,GasFWA,Yes,822,4,Attachd,2,512,2,2012,4,2012-04-01
137500,N Ames,9749,1929,1.5 Fin,C'Block,CompShg,HdBoard,GasFWA,Yes,820,6,None,0,0,3,2014,9,2014-09-01
245000,N Ames,9749,1929,1.5 Fin,C'Block,CompShg,HdBoard,GasFWA,Yes,820,6,None,0,0,3,2014,1,2014-01-01
129900,N Ames,9749,1929,1.5 Fin,C'Block,CompShg,HdBoard,GasFWA,Yes,820,6,None,0,0,3,2012,6,2012-06-01
37000,BrkSide,5000,1946,1-Story,Slab,CompShg,VinylSd,GasFWA,No,0,2,None,0,0,1,2013,11,2013-11-01
57500,BrkSide,5000,1950,1-Story,C'Block,CompShg,WdShing,GasFWA,Yes,738,5,Detachd,1,336,2,2012,12,2012-12-01
175000,BrkSide,10400,1960,1-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,1150,6,Carport,1,330,3,2014,6,2014-06-01
58000,BrkSide,3500,1945,1.5 Fin,C'Block,CompShg,MetalSd,GasFWA,No,370,4,None,0,0,2,2014,3,2014-03-01
77000,BrkSide,4282,1950,1-Story,C'Block,CompShg,MetalSd,GasFWA,Yes,823,3,Detachd,1,325,2,2013,4,2013-04-01
75000,BrkSide,5774,1945,1-Story,P'Conc,CompShg,HdBoard,GasFWA,No,672,4,Detachd,1,308,2,2012,7,2012-07-01
106500,BrkSide,4775,1935,1-Story,C'Block,CompShg,VinylSd,GasFWA,Yes,0,5,Detachd,1,320,2,2013,10,2013-10-01
124000,BrkSide,7420,1939,1.5 Unf,Brk/Til,CompShg,MetalSd,GasFWA,Yes,991,5,Attachd,1,205,2,2014,3,2014-03-01
67000,BrkSide,3375,1942,1.5 Fin,Brk/Til,CompShg,VinylSd,GasFWA,Yes,432,6,None,0,0,2,2013,11,2013-11-01
105000,BrkSide,5175,1958,1-Story,C'Block,CompShg,VinylSd,GasFWA,Yes,808,5,Detachd,1,308,2,2014,3,2014-03-01
123313,BrkSide,5175,1958,1-Story,C'Block,CompShg,VinylSd,GasFWA,Yes,808,5,Detachd,1,308,2,2014,1,2014-01-01
178000,N Ames,10200,1960,1-Story,C'Block,CompShg,WdShing,GasFWA,Yes,1444,7,Attachd,2,420,4,2014,7,2014-07-01
183900,N Ames,12160,1953,1-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,1505,6,Attachd,2,505,2,2014,6,2014-06-01
165000,N Ames,9600,1954,1-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,1363,6,Attachd,1,288,2,2012,10,2012-10-01
178000,N Ames,10059,1962,2-Story,C'Block,CompShg,BrkFace,GasFWA,Yes,945,8,Attachd,2,500,4,2014,6,2014-06-01
132500,N Ames,9600,1956,1-Story,C'Block,CompShg,MetalSd,GasFWA,Yes,1050,5,Attachd,1,338,2,2012,8,2012-08-01
175900,N Ames,9600,1954,1-Story,C'Block,CompShg,MetalSd,GasFWA,Yes,1398,7,Attachd,1,347,3,2013,11,2013-11-01
155000,N Ames,11160,1954,2-Story,C'Block,CompShg,AsbShng,GasFWA,Yes,1036,10,Detachd,2,400,4,2012,10,2012-10-01
154000,N Ames,8500,1961,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,1015,5,Attachd,2,508,3,2014,8,2014-08-01
228000,N Ames,10800,1953,1-Story,C'Block,CompShg,MetalSd,GasFWA,Yes,1516,10,Attachd,2,493,3,2013,11,2013-11-01
109155,N Ames,9600,1954,2-Story,C'Block,CompShg,AsbShng,GasFWA,No,980,10,Detachd,2,480,4,2012,3,2012-03-01
78000,N Ames,9600,1954,2-Story,C'Block,CompShg,AsbShng,GasFWA,No,980,10,Detachd,2,480,4,2012,1,2012-01-01
118000,N Ames,7584,1953,1-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,1036,5,Attachd,1,312,3,2013,6,2013-06-01
125600,N Ames,9462,1955,1-Story,C'Block,CompShg,VinylSd,GasFWA,Yes,735,8,Detachd,2,576,4,2012,6,2012-06-01
178000,N Ames,9600,1951,1-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,1232,6,Attachd,1,504,3,2014,7,2014-07-01
125000,N Ames,9888,1954,1-Story,C'Block,CompShg,MetalSd,GasFWA,Yes,936,5,Attachd,1,240,2,2012,4,2012-04-01
150000,N Ames,7800,1954,1-Story,P'Conc,CompShg,HdBoard,GasFWA,Yes,1268,7,Attachd,1,244,2,2014,7,2014-07-01
143000,N Ames,7800,1954,1-Story,C'Block,CompShg,Wd Sdng,GasFWA,Yes,1105,5,Attachd,1,338,3,2013,9,2013-09-01
126000,N Ames,9908,1967,1-Story,C'Block,CompShg,Plywood,GasFWA,Yes,1584,8,Detachd,2,506,4,2012,9,2012-09-01
235000,N Ames,10920,1964,1-Story,C'Block,CompShg,Plywood,GasFWA,Yes,1400,7,Attachd,2,462,3,2014,8,2014-08-01
166000,N Ames,10335,1963,2-Story,C'Block,CompShg,VinylSd,GasFWA,Yes,876,9,Attachd,2,475,4,2012,1,2012-01-01
235000,N Ames,13700,1965,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,864,8,Attachd,2,492,4,2012,5,2012-05-01
184900,N Ames,10300,1961,S/Level,C'Block,CompShg,VinylSd,GasFWA,Yes,1143,6,Attachd,2,495,3,2014,4,2014-04-01
